"","age","production","language","n","prop_produced"
"1493",29,483,"Spanish (Mexican)",680,0.710294117647059
"1494",26,163,"Spanish (Mexican)",680,0.239705882352941
"1495",18,77,"Spanish (Mexican)",680,0.113235294117647
"1496",18,57,"Spanish (Mexican)",680,0.0838235294117647
"1497",23,204,"Spanish (Mexican)",680,0.3
"1498",24,338,"Spanish (Mexican)",680,0.497058823529412
"1499",16,247,"Spanish (Mexican)",680,0.363235294117647
"1500",24,168,"Spanish (Mexican)",680,0.247058823529412
"1501",17,20,"Spanish (Mexican)",680,0.0294117647058824
"1502",24,589,"Spanish (Mexican)",680,0.866176470588235
"1503",23,53,"Spanish (Mexican)",680,0.0779411764705882
"1504",22,115,"Spanish (Mexican)",680,0.169117647058824
"1505",25,66,"Spanish (Mexican)",680,0.0970588235294118
"1506",28,372,"Spanish (Mexican)",680,0.547058823529412
"1507",28,258,"Spanish (Mexican)",680,0.379411764705882
"1508",30,173,"Spanish (Mexican)",680,0.254411764705882
"1509",27,343,"Spanish (Mexican)",680,0.504411764705882
"1510",23,268,"Spanish (Mexican)",680,0.394117647058824
"1511",30,214,"Spanish (Mexican)",680,0.314705882352941
"1512",19,281,"Spanish (Mexican)",680,0.413235294117647
"1513",20,96,"Spanish (Mexican)",680,0.141176470588235
"1514",21,104,"Spanish (Mexican)",680,0.152941176470588
"1515",21,44,"Spanish (Mexican)",680,0.0647058823529412
"1516",21,238,"Spanish (Mexican)",680,0.35
"1517",26,45,"Spanish (Mexican)",680,0.0661764705882353
"1518",24,484,"Spanish (Mexican)",680,0.711764705882353
"1519",25,66,"Spanish (Mexican)",680,0.0970588235294118
"1520",26,632,"Spanish (Mexican)",680,0.929411764705882
"1521",25,189,"Spanish (Mexican)",680,0.277941176470588
"1522",25,216,"Spanish (Mexican)",680,0.317647058823529
"1523",27,415,"Spanish (Mexican)",680,0.610294117647059
"1524",28,339,"Spanish (Mexican)",680,0.498529411764706
"1525",27,223,"Spanish (Mexican)",680,0.327941176470588
"1526",28,102,"Spanish (Mexican)",680,0.15
"1527",30,404,"Spanish (Mexican)",680,0.594117647058824
"1528",26,401,"Spanish (Mexican)",680,0.589705882352941
"1529",19,47,"Spanish (Mexican)",680,0.0691176470588235
"1530",23,335,"Spanish (Mexican)",680,0.492647058823529
"1531",24,130,"Spanish (Mexican)",680,0.191176470588235
"1532",19,55,"Spanish (Mexican)",680,0.0808823529411765
"1533",29,244,"Spanish (Mexican)",680,0.358823529411765
"1534",28,494,"Spanish (Mexican)",680,0.726470588235294
"1535",26,151,"Spanish (Mexican)",680,0.222058823529412
"1536",17,164,"Spanish (Mexican)",680,0.241176470588235
"1537",23,116,"Spanish (Mexican)",680,0.170588235294118
"1538",27,284,"Spanish (Mexican)",680,0.417647058823529
"1539",19,147,"Spanish (Mexican)",680,0.216176470588235
"1540",26,209,"Spanish (Mexican)",680,0.307352941176471
"1541",19,176,"Spanish (Mexican)",680,0.258823529411765
"1542",24,161,"Spanish (Mexican)",680,0.236764705882353
"1543",28,320,"Spanish (Mexican)",680,0.470588235294118
"1544",19,196,"Spanish (Mexican)",680,0.288235294117647
"1545",26,646,"Spanish (Mexican)",680,0.95
"1546",25,342,"Spanish (Mexican)",680,0.502941176470588
"1547",23,330,"Spanish (Mexican)",680,0.485294117647059
"1548",24,37,"Spanish (Mexican)",680,0.0544117647058824
"1549",24,302,"Spanish (Mexican)",680,0.444117647058824
"1550",22,365,"Spanish (Mexican)",680,0.536764705882353
"1551",29,369,"Spanish (Mexican)",680,0.542647058823529
"1552",28,452,"Spanish (Mexican)",680,0.664705882352941
"1553",26,140,"Spanish (Mexican)",680,0.205882352941176
"1554",30,152,"Spanish (Mexican)",680,0.223529411764706
"1555",26,155,"Spanish (Mexican)",680,0.227941176470588
"1556",28,421,"Spanish (Mexican)",680,0.619117647058824
"1557",27,500,"Spanish (Mexican)",680,0.735294117647059
"1558",27,324,"Spanish (Mexican)",680,0.476470588235294
"1559",22,344,"Spanish (Mexican)",680,0.505882352941176
"1560",24,239,"Spanish (Mexican)",680,0.351470588235294
"1561",24,395,"Spanish (Mexican)",680,0.580882352941177
"1562",19,144,"Spanish (Mexican)",680,0.211764705882353
"1563",22,410,"Spanish (Mexican)",680,0.602941176470588
"1564",18,22,"Spanish (Mexican)",680,0.0323529411764706
"1565",29,499,"Spanish (Mexican)",680,0.733823529411765
"1566",19,92,"Spanish (Mexican)",680,0.135294117647059
"1567",16,281,"Spanish (Mexican)",680,0.413235294117647
"1568",17,28,"Spanish (Mexican)",680,0.0411764705882353
"1569",17,61,"Spanish (Mexican)",680,0.0897058823529412
"1570",17,208,"Spanish (Mexican)",680,0.305882352941176
"1571",18,251,"Spanish (Mexican)",680,0.369117647058824
"1572",19,21,"Spanish (Mexican)",680,0.0308823529411765
"1573",18,166,"Spanish (Mexican)",680,0.244117647058824
"1574",19,149,"Spanish (Mexican)",680,0.219117647058824
"1575",19,209,"Spanish (Mexican)",680,0.307352941176471
"1576",20,137,"Spanish (Mexican)",680,0.201470588235294
"1577",20,61,"Spanish (Mexican)",680,0.0897058823529412
"1578",20,24,"Spanish (Mexican)",680,0.0352941176470588
"1579",20,28,"Spanish (Mexican)",680,0.0411764705882353
"1580",20,71,"Spanish (Mexican)",680,0.104411764705882
"1581",29,197,"Spanish (Mexican)",680,0.289705882352941
"1582",20,27,"Spanish (Mexican)",680,0.0397058823529412
"1583",20,16,"Spanish (Mexican)",680,0.0235294117647059
"1584",20,17,"Spanish (Mexican)",680,0.025
"1585",21,480,"Spanish (Mexican)",680,0.705882352941177
"1586",22,149,"Spanish (Mexican)",680,0.219117647058824
"1587",21,300,"Spanish (Mexican)",680,0.441176470588235
"1588",22,222,"Spanish (Mexican)",680,0.326470588235294
"1589",21,112,"Spanish (Mexican)",680,0.164705882352941
"1590",23,98,"Spanish (Mexican)",680,0.144117647058824
"1591",23,60,"Spanish (Mexican)",680,0.0882352941176471
"1592",23,78,"Spanish (Mexican)",680,0.114705882352941
"1593",22,123,"Spanish (Mexican)",680,0.180882352941176
"1594",21,249,"Spanish (Mexican)",680,0.366176470588235
"1595",23,175,"Spanish (Mexican)",680,0.257352941176471
"1596",23,374,"Spanish (Mexican)",680,0.55
"1597",23,279,"Spanish (Mexican)",680,0.410294117647059
"1598",23,289,"Spanish (Mexican)",680,0.425
"1599",23,144,"Spanish (Mexican)",680,0.211764705882353
"1600",24,41,"Spanish (Mexican)",680,0.0602941176470588
"1601",24,66,"Spanish (Mexican)",680,0.0970588235294118
"1602",24,5,"Spanish (Mexican)",680,0.00735294117647059
"1603",24,411,"Spanish (Mexican)",680,0.604411764705882
"1604",24,86,"Spanish (Mexican)",680,0.126470588235294
"1605",24,184,"Spanish (Mexican)",680,0.270588235294118
"1606",24,304,"Spanish (Mexican)",680,0.447058823529412
"1607",24,113,"Spanish (Mexican)",680,0.166176470588235
"1608",25,79,"Spanish (Mexican)",680,0.116176470588235
"1609",24,3,"Spanish (Mexican)",680,0.00441176470588235
"1610",25,183,"Spanish (Mexican)",680,0.269117647058824
"1611",25,590,"Spanish (Mexican)",680,0.86764705882353
"1612",25,271,"Spanish (Mexican)",680,0.398529411764706
"1613",25,320,"Spanish (Mexican)",680,0.470588235294118
"1614",25,432,"Spanish (Mexican)",680,0.635294117647059
"1615",25,273,"Spanish (Mexican)",680,0.401470588235294
"1616",25,154,"Spanish (Mexican)",680,0.226470588235294
"1617",26,643,"Spanish (Mexican)",680,0.945588235294118
"1618",26,98,"Spanish (Mexican)",680,0.144117647058824
"1619",26,421,"Spanish (Mexican)",680,0.619117647058824
"1620",26,252,"Spanish (Mexican)",680,0.370588235294118
"1621",26,164,"Spanish (Mexican)",680,0.241176470588235
"1622",26,458,"Spanish (Mexican)",680,0.673529411764706
"1623",27,654,"Spanish (Mexican)",680,0.961764705882353
"1624",27,357,"Spanish (Mexican)",680,0.525
"1625",27,330,"Spanish (Mexican)",680,0.485294117647059
"1626",30,543,"Spanish (Mexican)",680,0.798529411764706
"1627",30,451,"Spanish (Mexican)",680,0.663235294117647
"1628",30,161,"Spanish (Mexican)",680,0.236764705882353
"1629",30,471,"Spanish (Mexican)",680,0.692647058823529
"1630",29,210,"Spanish (Mexican)",680,0.308823529411765
"1631",28,428,"Spanish (Mexican)",680,0.629411764705882
"1632",28,505,"Spanish (Mexican)",680,0.74264705882353
"1633",28,316,"Spanish (Mexican)",680,0.464705882352941
"1634",16,132,"Spanish (Mexican)",680,0.194117647058824
"1635",28,294,"Spanish (Mexican)",680,0.432352941176471
"1636",28,677,"Spanish (Mexican)",680,0.995588235294118
"1637",28,61,"Spanish (Mexican)",680,0.0897058823529412
"1638",28,219,"Spanish (Mexican)",680,0.322058823529412
"1639",29,536,"Spanish (Mexican)",680,0.788235294117647
"1640",30,218,"Spanish (Mexican)",680,0.320588235294118
"1641",26,336,"Spanish (Mexican)",680,0.494117647058824
"1642",27,416,"Spanish (Mexican)",680,0.611764705882353
"1643",26,518,"Spanish (Mexican)",680,0.761764705882353
"1644",27,283,"Spanish (Mexican)",680,0.416176470588235
"1645",26,165,"Spanish (Mexican)",680,0.242647058823529
"1646",27,281,"Spanish (Mexican)",680,0.413235294117647
"1647",27,195,"Spanish (Mexican)",680,0.286764705882353
"1648",25,262,"Spanish (Mexican)",680,0.385294117647059
"1649",26,176,"Spanish (Mexican)",680,0.258823529411765
"1650",26,275,"Spanish (Mexican)",680,0.404411764705882
"1651",25,278,"Spanish (Mexican)",680,0.408823529411765
"1652",19,126,"Spanish (Mexican)",680,0.185294117647059
"1653",19,59,"Spanish (Mexican)",680,0.0867647058823529
"1654",19,373,"Spanish (Mexican)",680,0.548529411764706
"1655",21,117,"Spanish (Mexican)",680,0.172058823529412
"1656",21,130,"Spanish (Mexican)",680,0.191176470588235
"1657",18,85,"Spanish (Mexican)",680,0.125
"1658",21,208,"Spanish (Mexican)",680,0.305882352941176
"1659",21,59,"Spanish (Mexican)",680,0.0867647058823529
"1660",22,280,"Spanish (Mexican)",680,0.411764705882353
"1661",23,112,"Spanish (Mexican)",680,0.164705882352941
"1662",26,155,"Spanish (Mexican)",680,0.227941176470588
"1663",30,464,"Spanish (Mexican)",680,0.682352941176471
"1664",16,133,"Spanish (Mexican)",680,0.195588235294118
"1665",18,8,"Spanish (Mexican)",680,0.0117647058823529
"1666",18,334,"Spanish (Mexican)",680,0.491176470588235
"1667",21,138,"Spanish (Mexican)",680,0.202941176470588
"1668",23,208,"Spanish (Mexican)",680,0.305882352941176
"1669",21,627,"Spanish (Mexican)",680,0.922058823529412
"1670",24,295,"Spanish (Mexican)",680,0.433823529411765
"1671",29,238,"Spanish (Mexican)",680,0.35
"1672",16,3,"Spanish (Mexican)",680,0.00441176470588235
"1673",17,63,"Spanish (Mexican)",680,0.0926470588235294
"1674",18,200,"Spanish (Mexican)",680,0.294117647058824
"1675",19,130,"Spanish (Mexican)",680,0.191176470588235
"1676",20,173,"Spanish (Mexican)",680,0.254411764705882
"1677",20,439,"Spanish (Mexican)",680,0.645588235294118
"1678",29,396,"Spanish (Mexican)",680,0.582352941176471
"1679",30,366,"Spanish (Mexican)",680,0.538235294117647
"1680",30,673,"Spanish (Mexican)",680,0.989705882352941
"1681",30,230,"Spanish (Mexican)",680,0.338235294117647
"1682",20,110,"Spanish (Mexican)",680,0.161764705882353
"1683",20,131,"Spanish (Mexican)",680,0.192647058823529
"1684",23,198,"Spanish (Mexican)",680,0.291176470588235
"1685",23,305,"Spanish (Mexican)",680,0.448529411764706
"1686",24,287,"Spanish (Mexican)",680,0.422058823529412
"1687",24,299,"Spanish (Mexican)",680,0.439705882352941
"1688",24,181,"Spanish (Mexican)",680,0.266176470588235
"1689",26,356,"Spanish (Mexican)",680,0.523529411764706
"1690",26,496,"Spanish (Mexican)",680,0.729411764705882
"1691",27,543,"Spanish (Mexican)",680,0.798529411764706
"1692",19,125,"Spanish (Mexican)",680,0.183823529411765
"1693",30,641,"Spanish (Mexican)",680,0.942647058823529
"1694",30,526,"Spanish (Mexican)",680,0.773529411764706
"1695",21,365,"Spanish (Mexican)",680,0.536764705882353
"1696",28,270,"Spanish (Mexican)",680,0.397058823529412
"1697",30,523,"Spanish (Mexican)",680,0.769117647058824
"1698",19,49,"Spanish (Mexican)",680,0.0720588235294118
"1699",19,15,"Spanish (Mexican)",680,0.0220588235294118
"1700",19,45,"Spanish (Mexican)",680,0.0661764705882353
"1701",22,231,"Spanish (Mexican)",680,0.339705882352941
"1702",23,9,"Spanish (Mexican)",680,0.0132352941176471
"1703",26,357,"Spanish (Mexican)",680,0.525
"1704",29,380,"Spanish (Mexican)",680,0.558823529411765
"1705",30,361,"Spanish (Mexican)",680,0.530882352941176
"1706",16,152,"Spanish (Mexican)",680,0.223529411764706
"1707",18,99,"Spanish (Mexican)",680,0.145588235294118
"1708",29,249,"Spanish (Mexican)",680,0.366176470588235
"1709",27,392,"Spanish (Mexican)",680,0.576470588235294
"1710",27,235,"Spanish (Mexican)",680,0.345588235294118
"1711",27,112,"Spanish (Mexican)",680,0.164705882352941
"1712",27,74,"Spanish (Mexican)",680,0.108823529411765
"1713",27,409,"Spanish (Mexican)",680,0.601470588235294
"1714",24,401,"Spanish (Mexican)",680,0.589705882352941
"1715",22,234,"Spanish (Mexican)",680,0.344117647058824
"1716",24,138,"Spanish (Mexican)",680,0.202941176470588
"1717",23,48,"Spanish (Mexican)",680,0.0705882352941176
"1718",22,103,"Spanish (Mexican)",680,0.151470588235294
"1719",20,202,"Spanish (Mexican)",680,0.297058823529412
"1720",20,267,"Spanish (Mexican)",680,0.392647058823529
"1721",18,82,"Spanish (Mexican)",680,0.120588235294118
"1722",19,143,"Spanish (Mexican)",680,0.210294117647059
"1723",18,140,"Spanish (Mexican)",680,0.205882352941176
"1724",18,193,"Spanish (Mexican)",680,0.283823529411765
"1725",20,273,"Spanish (Mexican)",680,0.401470588235294
"1726",26,208,"Spanish (Mexican)",680,0.305882352941176
"1727",26,345,"Spanish (Mexican)",680,0.507352941176471
"1728",25,562,"Spanish (Mexican)",680,0.826470588235294
"1729",20,81,"Spanish (Mexican)",680,0.119117647058824
"1730",24,211,"Spanish (Mexican)",680,0.310294117647059
"1731",16,29,"Spanish (Mexican)",680,0.0426470588235294
"1732",19,10,"Spanish (Mexican)",680,0.0147058823529412
"1733",18,39,"Spanish (Mexican)",680,0.0573529411764706
"1734",18,225,"Spanish (Mexican)",680,0.330882352941176
"1735",18,26,"Spanish (Mexican)",680,0.0382352941176471
"1736",20,162,"Spanish (Mexican)",680,0.238235294117647
"1737",20,77,"Spanish (Mexican)",680,0.113235294117647
"1738",20,25,"Spanish (Mexican)",680,0.0367647058823529
"1739",20,56,"Spanish (Mexican)",680,0.0823529411764706
"1740",20,78,"Spanish (Mexican)",680,0.114705882352941
"1741",20,37,"Spanish (Mexican)",680,0.0544117647058824
"1742",21,173,"Spanish (Mexican)",680,0.254411764705882
"1743",21,54,"Spanish (Mexican)",680,0.0794117647058823
"1744",20,13,"Spanish (Mexican)",680,0.0191176470588235
"1745",21,60,"Spanish (Mexican)",680,0.0882352941176471
"1746",21,65,"Spanish (Mexican)",680,0.0955882352941176
"1747",21,20,"Spanish (Mexican)",680,0.0294117647058824
"1748",21,385,"Spanish (Mexican)",680,0.566176470588235
"1749",21,304,"Spanish (Mexican)",680,0.447058823529412
"1750",22,38,"Spanish (Mexican)",680,0.0558823529411765
"1751",22,52,"Spanish (Mexican)",680,0.0764705882352941
"1752",22,487,"Spanish (Mexican)",680,0.716176470588235
"1753",22,339,"Spanish (Mexican)",680,0.498529411764706
"1754",23,323,"Spanish (Mexican)",680,0.475
"1755",23,375,"Spanish (Mexican)",680,0.551470588235294
"1756",23,359,"Spanish (Mexican)",680,0.527941176470588
"1757",23,35,"Spanish (Mexican)",680,0.0514705882352941
"1758",23,60,"Spanish (Mexican)",680,0.0882352941176471
"1759",23,186,"Spanish (Mexican)",680,0.273529411764706
"1760",23,100,"Spanish (Mexican)",680,0.147058823529412
"1761",24,133,"Spanish (Mexican)",680,0.195588235294118
"1762",18,61,"Spanish (Mexican)",680,0.0897058823529412
"1763",18,22,"Spanish (Mexican)",680,0.0323529411764706
"1764",21,77,"Spanish (Mexican)",680,0.113235294117647
"1765",21,95,"Spanish (Mexican)",680,0.139705882352941
"1766",21,46,"Spanish (Mexican)",680,0.0676470588235294
"1767",21,99,"Spanish (Mexican)",680,0.145588235294118
"1768",21,85,"Spanish (Mexican)",680,0.125
"1769",21,16,"Spanish (Mexican)",680,0.0235294117647059
"1770",22,71,"Spanish (Mexican)",680,0.104411764705882
"1771",22,314,"Spanish (Mexican)",680,0.461764705882353
"1772",23,72,"Spanish (Mexican)",680,0.105882352941176
"1773",24,44,"Spanish (Mexican)",680,0.0647058823529412
"1774",25,66,"Spanish (Mexican)",680,0.0970588235294118
"1775",26,45,"Spanish (Mexican)",680,0.0661764705882353
"1776",28,373,"Spanish (Mexican)",680,0.548529411764706
"1777",19,8,"Spanish (Mexican)",680,0.0117647058823529
"1778",20,21,"Spanish (Mexican)",680,0.0308823529411765
"1779",21,345,"Spanish (Mexican)",680,0.507352941176471
"1780",21,136,"Spanish (Mexican)",680,0.2
"1781",26,275,"Spanish (Mexican)",680,0.404411764705882
"1782",27,127,"Spanish (Mexican)",680,0.186764705882353
"1783",29,265,"Spanish (Mexican)",680,0.389705882352941
"1784",29,373,"Spanish (Mexican)",680,0.548529411764706
"1785",30,661,"Spanish (Mexican)",680,0.972058823529412
"1786",30,469,"Spanish (Mexican)",680,0.689705882352941
"1787",30,203,"Spanish (Mexican)",680,0.298529411764706
"1788",24,197,"Spanish (Mexican)",680,0.289705882352941
"1789",25,144,"Spanish (Mexican)",680,0.211764705882353
"1790",25,389,"Spanish (Mexican)",680,0.572058823529412
"1791",26,631,"Spanish (Mexican)",680,0.927941176470588
"1792",26,246,"Spanish (Mexican)",680,0.361764705882353
"1793",26,83,"Spanish (Mexican)",680,0.122058823529412
"1794",26,636,"Spanish (Mexican)",680,0.935294117647059
"1795",27,161,"Spanish (Mexican)",680,0.236764705882353
"1796",27,408,"Spanish (Mexican)",680,0.6
"1797",27,304,"Spanish (Mexican)",680,0.447058823529412
"1798",27,109,"Spanish (Mexican)",680,0.160294117647059
"1799",27,392,"Spanish (Mexican)",680,0.576470588235294
"1800",27,286,"Spanish (Mexican)",680,0.420588235294118
"1801",28,362,"Spanish (Mexican)",680,0.532352941176471
"1802",29,553,"Spanish (Mexican)",680,0.813235294117647
"1803",30,352,"Spanish (Mexican)",680,0.517647058823529
"1804",30,619,"Spanish (Mexican)",680,0.910294117647059
"1805",30,383,"Spanish (Mexican)",680,0.563235294117647
"1806",30,146,"Spanish (Mexican)",680,0.214705882352941
"1807",30,179,"Spanish (Mexican)",680,0.263235294117647
"1808",30,119,"Spanish (Mexican)",680,0.175
"1809",30,244,"Spanish (Mexican)",680,0.358823529411765
"1810",30,233,"Spanish (Mexican)",680,0.342647058823529
"1811",30,157,"Spanish (Mexican)",680,0.230882352941176
"1812",22,492,"Spanish (Mexican)",680,0.723529411764706
"1813",22,246,"Spanish (Mexican)",680,0.361764705882353
"1814",23,64,"Spanish (Mexican)",680,0.0941176470588235
"1815",24,628,"Spanish (Mexican)",680,0.923529411764706
"1816",27,428,"Spanish (Mexican)",680,0.629411764705882
"1817",28,94,"Spanish (Mexican)",680,0.138235294117647
"1818",28,175,"Spanish (Mexican)",680,0.257352941176471
"1819",30,564,"Spanish (Mexican)",680,0.829411764705882
"1820",30,677,"Spanish (Mexican)",680,0.995588235294118
"1821",30,420,"Spanish (Mexican)",680,0.61764705882353
"1822",25,35,"Spanish (Mexican)",680,0.0514705882352941
"1823",26,585,"Spanish (Mexican)",680,0.860294117647059
"1824",19,315,"Spanish (Mexican)",680,0.463235294117647
"1825",20,483,"Spanish (Mexican)",680,0.710294117647059
"1826",20,462,"Spanish (Mexican)",680,0.679411764705882
"1827",19,209,"Spanish (Mexican)",680,0.307352941176471
"1828",27,404,"Spanish (Mexican)",680,0.594117647058824
"1829",22,130,"Spanish (Mexican)",680,0.191176470588235
"1830",26,495,"Spanish (Mexican)",680,0.727941176470588
"1831",18,58,"Spanish (Mexican)",680,0.0852941176470588
"1832",20,60,"Spanish (Mexican)",680,0.0882352941176471
"1833",16,80,"Spanish (Mexican)",680,0.117647058823529
"1834",18,76,"Spanish (Mexican)",680,0.111764705882353
"1835",16,39,"Spanish (Mexican)",680,0.0573529411764706
"1836",16,24,"Spanish (Mexican)",680,0.0352941176470588
"1837",16,39,"Spanish (Mexican)",680,0.0573529411764706
"1838",16,54,"Spanish (Mexican)",680,0.0794117647058823
"1839",16,9,"Spanish (Mexican)",680,0.0132352941176471
"1840",16,17,"Spanish (Mexican)",680,0.025
"1841",17,47,"Spanish (Mexican)",680,0.0691176470588235
"1842",17,134,"Spanish (Mexican)",680,0.197058823529412
"1843",17,31,"Spanish (Mexican)",680,0.0455882352941176
"1844",16,23,"Spanish (Mexican)",680,0.0338235294117647
"1845",17,22,"Spanish (Mexican)",680,0.0323529411764706
"1846",18,42,"Spanish (Mexican)",680,0.061764705882353
"1847",18,47,"Spanish (Mexican)",680,0.0691176470588235
"1848",18,167,"Spanish (Mexican)",680,0.245588235294118
"1849",18,303,"Spanish (Mexican)",680,0.445588235294118
"1850",17,197,"Spanish (Mexican)",680,0.289705882352941
"1851",18,36,"Spanish (Mexican)",680,0.0529411764705882
"1852",18,17,"Spanish (Mexican)",680,0.025
"1853",16,14,"Spanish (Mexican)",680,0.0205882352941176
"1854",19,249,"Spanish (Mexican)",680,0.366176470588235
"1855",16,192,"Spanish (Mexican)",680,0.282352941176471
"1856",16,33,"Spanish (Mexican)",680,0.0485294117647059
"1857",17,326,"Spanish (Mexican)",680,0.479411764705882
"1858",17,318,"Spanish (Mexican)",680,0.467647058823529
"1859",18,289,"Spanish (Mexican)",680,0.425
"1860",23,252,"Spanish (Mexican)",680,0.370588235294118
"1861",18,229,"Spanish (Mexican)",680,0.336764705882353
"1862",18,238,"Spanish (Mexican)",680,0.35
"1863",18,184,"Spanish (Mexican)",680,0.270588235294118
"1864",19,233,"Spanish (Mexican)",680,0.342647058823529
"1865",19,194,"Spanish (Mexican)",680,0.285294117647059
"1866",20,201,"Spanish (Mexican)",680,0.295588235294118
"1867",20,32,"Spanish (Mexican)",680,0.0470588235294118
"1868",20,374,"Spanish (Mexican)",680,0.55
"1869",20,289,"Spanish (Mexican)",680,0.425
"1870",20,50,"Spanish (Mexican)",680,0.0735294117647059
"1871",22,56,"Spanish (Mexican)",680,0.0823529411764706
"1872",23,251,"Spanish (Mexican)",680,0.369117647058824
"1873",24,183,"Spanish (Mexican)",680,0.269117647058824
"1874",29,363,"Spanish (Mexican)",680,0.533823529411765
"1875",18,181,"Spanish (Mexican)",680,0.266176470588235
"1876",17,24,"Spanish (Mexican)",680,0.0352941176470588
"1877",16,5,"Spanish (Mexican)",680,0.00735294117647059
"1878",17,177,"Spanish (Mexican)",680,0.260294117647059
"1879",17,159,"Spanish (Mexican)",680,0.233823529411765
"1880",18,14,"Spanish (Mexican)",680,0.0205882352941176
"1881",16,26,"Spanish (Mexican)",680,0.0382352941176471
"1882",16,15,"Spanish (Mexican)",680,0.0220588235294118
"1883",16,39,"Spanish (Mexican)",680,0.0573529411764706
"1884",16,61,"Spanish (Mexican)",680,0.0897058823529412
"1885",17,114,"Spanish (Mexican)",680,0.167647058823529
"1886",16,46,"Spanish (Mexican)",680,0.0676470588235294
"1887",16,4,"Spanish (Mexican)",680,0.00588235294117647
"1888",16,76,"Spanish (Mexican)",680,0.111764705882353
"1889",16,16,"Spanish (Mexican)",680,0.0235294117647059
"1890",16,16,"Spanish (Mexican)",680,0.0235294117647059
"1891",16,57,"Spanish (Mexican)",680,0.0838235294117647
"1892",16,126,"Spanish (Mexican)",680,0.185294117647059
"1893",16,26,"Spanish (Mexican)",680,0.0382352941176471
"1894",22,146,"Spanish (Mexican)",680,0.214705882352941
"1895",22,236,"Spanish (Mexican)",680,0.347058823529412
"1896",16,14,"Spanish (Mexican)",680,0.0205882352941176
"1897",16,12,"Spanish (Mexican)",680,0.0176470588235294
"1898",16,8,"Spanish (Mexican)",680,0.0117647058823529
"1899",16,53,"Spanish (Mexican)",680,0.0779411764705882
"1900",16,41,"Spanish (Mexican)",680,0.0602941176470588
"1901",16,59,"Spanish (Mexican)",680,0.0867647058823529
"1902",16,19,"Spanish (Mexican)",680,0.0279411764705882
"1903",17,155,"Spanish (Mexican)",680,0.227941176470588
"1904",17,27,"Spanish (Mexican)",680,0.0397058823529412
"1905",18,113,"Spanish (Mexican)",680,0.166176470588235
"1906",18,56,"Spanish (Mexican)",680,0.0823529411764706
"1907",18,413,"Spanish (Mexican)",680,0.60735294117647
"1908",20,552,"Spanish (Mexican)",680,0.811764705882353
"1909",20,279,"Spanish (Mexican)",680,0.410294117647059
"1910",21,354,"Spanish (Mexican)",680,0.520588235294118
"1911",21,680,"Spanish (Mexican)",680,1
"1912",21,178,"Spanish (Mexican)",680,0.261764705882353
"1913",21,201,"Spanish (Mexican)",680,0.295588235294118
"1914",22,116,"Spanish (Mexican)",680,0.170588235294118
"1915",22,66,"Spanish (Mexican)",680,0.0970588235294118
"1916",22,680,"Spanish (Mexican)",680,1
"1917",23,326,"Spanish (Mexican)",680,0.479411764705882
"1918",21,114,"Spanish (Mexican)",680,0.167647058823529
"1919",29,194,"Spanish (Mexican)",680,0.285294117647059
"1920",17,55,"Spanish (Mexican)",680,0.0808823529411765
"1921",22,126,"Spanish (Mexican)",680,0.185294117647059
"1922",16,51,"Spanish (Mexican)",680,0.075
"1923",20,262,"Spanish (Mexican)",680,0.385294117647059
"1924",25,269,"Spanish (Mexican)",680,0.395588235294118
"1925",16,248,"Spanish (Mexican)",680,0.364705882352941
"1926",30,400,"Spanish (Mexican)",680,0.588235294117647
"1927",30,298,"Spanish (Mexican)",680,0.438235294117647
"1928",30,437,"Spanish (Mexican)",680,0.64264705882353
"1929",30,417,"Spanish (Mexican)",680,0.613235294117647
"1930",30,200,"Spanish (Mexican)",680,0.294117647058824
"1931",30,262,"Spanish (Mexican)",680,0.385294117647059
"1932",30,107,"Spanish (Mexican)",680,0.157352941176471
"1933",30,651,"Spanish (Mexican)",680,0.957352941176471
"1934",30,121,"Spanish (Mexican)",680,0.177941176470588
"1935",30,443,"Spanish (Mexican)",680,0.651470588235294
"1936",30,122,"Spanish (Mexican)",680,0.179411764705882
"1937",30,63,"Spanish (Mexican)",680,0.0926470588235294
"1938",30,604,"Spanish (Mexican)",680,0.888235294117647
"1939",30,437,"Spanish (Mexican)",680,0.64264705882353
"1940",30,415,"Spanish (Mexican)",680,0.610294117647059
"1941",30,318,"Spanish (Mexican)",680,0.467647058823529
"1942",30,37,"Spanish (Mexican)",680,0.0544117647058824
"1943",30,166,"Spanish (Mexican)",680,0.244117647058824
"1944",30,542,"Spanish (Mexican)",680,0.797058823529412
"1945",30,349,"Spanish (Mexican)",680,0.513235294117647
"1946",30,291,"Spanish (Mexican)",680,0.427941176470588
"1947",30,273,"Spanish (Mexican)",680,0.401470588235294
"1948",30,540,"Spanish (Mexican)",680,0.794117647058823
"1949",30,561,"Spanish (Mexican)",680,0.825
"1950",30,95,"Spanish (Mexican)",680,0.139705882352941
"1951",30,396,"Spanish (Mexican)",680,0.582352941176471
"1952",30,108,"Spanish (Mexican)",680,0.158823529411765
"1953",30,270,"Spanish (Mexican)",680,0.397058823529412
"1954",30,177,"Spanish (Mexican)",680,0.260294117647059
"1955",30,447,"Spanish (Mexican)",680,0.657352941176471
"1956",30,246,"Spanish (Mexican)",680,0.361764705882353
"1957",30,153,"Spanish (Mexican)",680,0.225
"1958",30,185,"Spanish (Mexican)",680,0.272058823529412
